"";"frame.time";"ip.src";"ip.dst";"ip.proto";"frame.len"
"283";"Mar  8, 1999 14:01:12.552670000 CET";"172.16.112.10";"172.16.112.100";"17";90
"284";"Mar  8, 1999 14:01:16.583273000 CET";"172.16.115.234";"172.16.112.100";"17";110
"285";"Mar  8, 1999 14:01:16.860140000 CET";"172.16.112.20";"172.16.255.255";"17";66
"286";"Mar  8, 1999 14:01:16.860312000 CET";"172.16.112.20";"172.16.118.255";"17";66
"287";"Mar  8, 1999 14:01:18.084820000 CET";"172.16.115.234";"172.16.112.100";"17";110
"288";"Mar  8, 1999 14:01:18.389162000 CET";"172.16.112.100";"172.16.255.255";"17";243
"289";"Mar  8, 1999 14:01:19.231511000 CET";"172.16.0.1";"224.0.0.9";"17";86
"290";"Mar  8, 1999 14:01:19.586582000 CET";"172.16.115.234";"172.16.112.100";"17";110
"291";"Mar  8, 1999 14:01:20.236209000 CET";"";"";"";60
"292";"Mar  8, 1999 14:01:22.536989000 CET";"172.16.112.100";"172.16.255.255";"17";110
"293";"Mar  8, 1999 14:01:23.278551000 CET";"172.16.112.100";"172.16.255.255";"17";110
"294";"Mar  8, 1999 14:01:24.028412000 CET";"172.16.112.100";"172.16.255.255";"17";110
"295";"Mar  8, 1999 14:01:24.778284000 CET";"172.16.112.100";"172.16.255.255";"17";110
"296";"Mar  8, 1999 14:01:27.153538000 CET";"192.168.1.30";"172.16.112.5";"17";146
"297";"Mar  8, 1999 14:01:27.191070000 CET";"";"";"";60
"298";"Mar  8, 1999 14:01:27.192609000 CET";"";"";"";60
"299";"Mar  8, 1999 14:01:27.193712000 CET";"172.16.112.5";"192.168.1.30";"17";182
"300";"Mar  8, 1999 14:01:30.234052000 CET";"";"";"";60
"301";"Mar  8, 1999 14:01:32.087038000 CET";"172.16.112.20";"172.16.112.10";"17";90
"302";"Mar  8, 1999 14:01:32.087489000 CET";"172.16.112.10";"172.16.112.20";"17";90
"303";"Mar  8, 1999 14:01:34.259917000 CET";"172.16.114.50";"172.16.112.10";"17";90
"304";"Mar  8, 1999 14:01:34.260269000 CET";"172.16.112.10";"172.16.114.50";"17";90
"305";"Mar  8, 1999 14:01:38.041186000 CET";"172.16.112.20";"192.168.1.20";"17";81
"306";"Mar  8, 1999 14:01:38.045705000 CET";"192.168.1.20";"172.16.112.20";"17";141
"307";"Mar  8, 1999 14:01:38.049016000 CET";"172.16.112.194";"137.245.85.134";"6";60
"308";"Mar  8, 1999 14:01:38.057774000 CET";"137.245.85.134";"172.16.112.194";"6";60
"309";"Mar  8, 1999 14:01:38.057953000 CET";"172.16.112.194";"137.245.85.134";"6";60
"310";"Mar  8, 1999 14:01:38.058462000 CET";"172.16.112.194";"137.245.85.134";"6";292
"311";"Mar  8, 1999 14:01:38.073479000 CET";"137.245.85.134";"172.16.112.194";"6";60
"312";"Mar  8, 1999 14:01:38.224824000 CET";"192.168.1.10";"172.16.112.20";"17";87
"313";"Mar  8, 1999 14:01:38.225505000 CET";"172.16.112.20";"192.168.1.10";"17";176
"314";"Mar  8, 1999 14:01:38.243473000 CET";"137.245.85.134";"172.16.112.194";"6";345
"315";"Mar  8, 1999 14:01:38.243543000 CET";"137.245.85.134";"172.16.112.194";"6";60
"316";"Mar  8, 1999 14:01:38.243675000 CET";"172.16.112.194";"137.245.85.134";"6";60
"317";"Mar  8, 1999 14:01:38.244290000 CET";"172.16.112.194";"137.245.85.134";"6";60
"318";"Mar  8, 1999 14:01:38.248970000 CET";"137.245.85.134";"172.16.112.194";"6";60
"319";"Mar  8, 1999 14:01:40.231822000 CET";"";"";"";60
"320";"Mar  8, 1999 14:01:40.769862000 CET";"172.16.113.50";"172.16.112.10";"17";90
"321";"Mar  8, 1999 14:01:40.770308000 CET";"172.16.112.10";"172.16.113.50";"17";90
"322";"Mar  8, 1999 14:01:42.748665000 CET";"192.168.1.10";"172.16.112.20";"17";78
"323";"Mar  8, 1999 14:01:42.749809000 CET";"172.16.112.20";"192.168.1.10";"17";143
"324";"Mar  8, 1999 14:01:42.757302000 CET";"195.73.151.50";"172.16.114.168";"6";60
"325";"Mar  8, 1999 14:01:42.757612000 CET";"172.16.114.168";"195.73.151.50";"6";60
"326";"Mar  8, 1999 14:01:42.760491000 CET";"195.73.151.50";"172.16.114.168";"6";60
"327";"Mar  8, 1999 14:01:42.773071000 CET";"172.16.112.20";"192.168.1.20";"17";86
"328";"Mar  8, 1999 14:01:42.777533000 CET";"192.168.1.20";"172.16.112.20";"17";152
"329";"Mar  8, 1999 14:01:42.786559000 CET";"172.16.114.168";"195.73.151.50";"6";139
"330";"Mar  8, 1999 14:01:42.801150000 CET";"195.73.151.50";"172.16.114.168";"6";60
"331";"Mar  8, 1999 14:01:42.834387000 CET";"195.73.151.50";"172.16.114.168";"6";78
"332";"Mar  8, 1999 14:01:42.853932000 CET";"172.16.114.168";"195.73.151.50";"6";60
"333";"Mar  8, 1999 14:01:42.865748000 CET";"172.16.114.168";"195.73.151.50";"6";80
"334";"Mar  8, 1999 14:01:42.866655000 CET";"195.73.151.50";"172.16.114.168";"6";78
"335";"Mar  8, 1999 14:01:42.866927000 CET";"172.16.114.168";"195.73.151.50";"6";100
"336";"Mar  8, 1999 14:01:42.867811000 CET";"195.73.151.50";"172.16.114.168";"6";91
"337";"Mar  8, 1999 14:01:42.868044000 CET";"172.16.114.168";"195.73.151.50";"6";98
"338";"Mar  8, 1999 14:01:42.868975000 CET";"195.73.151.50";"172.16.114.168";"6";90
"339";"Mar  8, 1999 14:01:42.869194000 CET";"172.16.114.168";"195.73.151.50";"6";89
"340";"Mar  8, 1999 14:01:42.870043000 CET";"195.73.151.50";"172.16.114.168";"6";60
"341";"Mar  8, 1999 14:01:42.871572000 CET";"172.16.114.168";"195.73.151.50";"6";104
"342";"Mar  8, 1999 14:01:42.874177000 CET";"195.73.151.50";"172.16.114.168";"6";1078
"343";"Mar  8, 1999 14:01:42.875769000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"344";"Mar  8, 1999 14:01:42.876999000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"345";"Mar  8, 1999 14:01:42.878230000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"346";"Mar  8, 1999 14:01:42.879481000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"347";"Mar  8, 1999 14:01:42.880729000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"348";"Mar  8, 1999 14:01:42.881945000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"349";"Mar  8, 1999 14:01:42.883906000 CET";"172.16.114.168";"195.73.151.50";"6";60
"350";"Mar  8, 1999 14:01:42.886981000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"351";"Mar  8, 1999 14:01:42.888235000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"352";"Mar  8, 1999 14:01:42.889465000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"353";"Mar  8, 1999 14:01:42.890725000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"354";"Mar  8, 1999 14:01:42.891948000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"355";"Mar  8, 1999 14:01:42.893181000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"356";"Mar  8, 1999 14:01:42.894415000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"357";"Mar  8, 1999 14:01:42.894643000 CET";"172.16.114.168";"195.73.151.50";"6";60
"358";"Mar  8, 1999 14:01:42.896048000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"359";"Mar  8, 1999 14:01:42.897689000 CET";"195.73.151.50";"172.16.114.168";"6";1514
"360";"Mar  8, 1999 14:01:42.903908000 CET";"172.16.114.168";"195.73.151.50";"6";60
"361";"Mar  8, 1999 14:01:42.905796000 CET";"195.73.151.50";"172.16.114.168";"6";814
"362";"Mar  8, 1999 14:01:42.908024000 CET";"172.16.114.168";"195.73.151.50";"6";73
"363";"Mar  8, 1999 14:01:42.908786000 CET";"195.73.151.50";"172.16.114.168";"6";60
"364";"Mar  8, 1999 14:01:42.908986000 CET";"172.16.114.168";"195.73.151.50";"6";78
"365";"Mar  8, 1999 14:01:42.909754000 CET";"172.16.114.168";"195.73.151.50";"6";60
"366";"Mar  8, 1999 14:01:42.910452000 CET";"195.73.151.50";"172.16.114.168";"6";60
"367";"Mar  8, 1999 14:01:42.911639000 CET";"195.73.151.50";"172.16.114.168";"6";60
"368";"Mar  8, 1999 14:01:42.911777000 CET";"172.16.114.168";"195.73.151.50";"6";60
"369";"Mar  8, 1999 14:01:44.501463000 CET";"172.16.112.20";"192.168.1.20";"17";69
"370";"Mar  8, 1999 14:01:44.505790000 CET";"192.168.1.20";"172.16.112.20";"17";129
"371";"Mar  8, 1999 14:01:44.507116000 CET";"172.16.112.194";"207.25.71.141";"6";60
"372";"Mar  8, 1999 14:01:44.513947000 CET";"207.25.71.141";"172.16.112.194";"6";60
"373";"Mar  8, 1999 14:01:44.514123000 CET";"172.16.112.194";"207.25.71.141";"6";60
"374";"Mar  8, 1999 14:01:44.514599000 CET";"172.16.112.194";"207.25.71.141";"6";280
"375";"Mar  8, 1999 14:01:44.531874000 CET";"207.25.71.141";"172.16.112.194";"6";60
"376";"Mar  8, 1999 14:01:44.635780000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"377";"Mar  8, 1999 14:01:44.637006000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"378";"Mar  8, 1999 14:01:44.643536000 CET";"172.16.112.194";"207.25.71.141";"6";60
"379";"Mar  8, 1999 14:01:44.650011000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"380";"Mar  8, 1999 14:01:44.651244000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"381";"Mar  8, 1999 14:01:44.652477000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"382";"Mar  8, 1999 14:01:44.653549000 CET";"172.16.112.194";"207.25.71.141";"6";60
"383";"Mar  8, 1999 14:01:44.659826000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"384";"Mar  8, 1999 14:01:44.661067000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"385";"Mar  8, 1999 14:01:44.662338000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"386";"Mar  8, 1999 14:01:44.663569000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"387";"Mar  8, 1999 14:01:44.663640000 CET";"172.16.112.194";"207.25.71.141";"6";60
"388";"Mar  8, 1999 14:01:44.669973000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"389";"Mar  8, 1999 14:01:44.671221000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"390";"Mar  8, 1999 14:01:44.672442000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"391";"Mar  8, 1999 14:01:44.673673000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"392";"Mar  8, 1999 14:01:44.673746000 CET";"172.16.112.194";"207.25.71.141";"6";60
"393";"Mar  8, 1999 14:01:44.680088000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"394";"Mar  8, 1999 14:01:44.681307000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"395";"Mar  8, 1999 14:01:44.682550000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"396";"Mar  8, 1999 14:01:44.683769000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"397";"Mar  8, 1999 14:01:44.683964000 CET";"172.16.112.194";"207.25.71.141";"6";60
"398";"Mar  8, 1999 14:01:44.685199000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"399";"Mar  8, 1999 14:01:44.690267000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"400";"Mar  8, 1999 14:01:44.691295000 CET";"207.25.71.141";"172.16.112.194";"6";1258
"401";"Mar  8, 1999 14:01:44.691367000 CET";"207.25.71.141";"172.16.112.194";"6";60
"402";"Mar  8, 1999 14:01:44.691533000 CET";"172.16.112.194";"207.25.71.141";"6";60
"403";"Mar  8, 1999 14:01:44.693128000 CET";"172.16.112.194";"207.25.71.141";"6";60
"404";"Mar  8, 1999 14:01:44.696507000 CET";"207.25.71.141";"172.16.112.194";"6";60
"405";"Mar  8, 1999 14:01:44.894160000 CET";"172.16.112.194";"207.25.71.141";"6";60
"406";"Mar  8, 1999 14:01:44.899227000 CET";"207.25.71.141";"172.16.112.194";"6";60
"407";"Mar  8, 1999 14:01:44.899406000 CET";"172.16.112.194";"207.25.71.141";"6";60
"408";"Mar  8, 1999 14:01:44.899949000 CET";"172.16.112.194";"207.25.71.141";"6";337
"409";"Mar  8, 1999 14:01:44.921789000 CET";"207.25.71.141";"172.16.112.194";"6";60
"410";"Mar  8, 1999 14:01:44.952050000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"411";"Mar  8, 1999 14:01:44.956365000 CET";"207.25.71.141";"172.16.112.194";"6";1447
"412";"Mar  8, 1999 14:01:44.956432000 CET";"207.25.71.141";"172.16.112.194";"6";60
"413";"Mar  8, 1999 14:01:44.956612000 CET";"172.16.112.194";"207.25.71.141";"6";60
"414";"Mar  8, 1999 14:01:44.957648000 CET";"172.16.112.194";"207.25.71.141";"6";60
"415";"Mar  8, 1999 14:01:44.960017000 CET";"172.16.112.194";"207.25.71.141";"6";60
"416";"Mar  8, 1999 14:01:44.961765000 CET";"207.25.71.141";"172.16.112.194";"6";60
"417";"Mar  8, 1999 14:01:44.963954000 CET";"207.25.71.141";"172.16.112.194";"6";60
"418";"Mar  8, 1999 14:01:44.964098000 CET";"172.16.112.194";"207.25.71.141";"6";60
"419";"Mar  8, 1999 14:01:44.964586000 CET";"172.16.112.194";"207.25.71.141";"6";340
"420";"Mar  8, 1999 14:01:44.981764000 CET";"207.25.71.141";"172.16.112.194";"6";60
"421";"Mar  8, 1999 14:01:45.026352000 CET";"207.25.71.141";"172.16.112.194";"6";1078
"422";"Mar  8, 1999 14:01:45.030190000 CET";"207.25.71.141";"172.16.112.194";"6";727
"423";"Mar  8, 1999 14:01:45.030263000 CET";"207.25.71.141";"172.16.112.194";"6";60
"424";"Mar  8, 1999 14:01:45.030404000 CET";"172.16.112.194";"207.25.71.141";"6";60
"425";"Mar  8, 1999 14:01:45.031276000 CET";"172.16.112.194";"207.25.71.141";"6";60
"426";"Mar  8, 1999 14:01:45.033621000 CET";"172.16.112.194";"207.25.71.141";"6";60
"427";"Mar  8, 1999 14:01:45.035597000 CET";"207.25.71.141";"172.16.112.194";"6";60
"428";"Mar  8, 1999 14:01:45.037776000 CET";"207.25.71.141";"172.16.112.194";"6";60
"429";"Mar  8, 1999 14:01:45.037918000 CET";"172.16.112.194";"207.25.71.141";"6";60
"430";"Mar  8, 1999 14:01:45.038389000 CET";"172.16.112.194";"207.25.71.141";"6";330
"431";"Mar  8, 1999 14:01:45.061752000 CET";"207.25.71.141";"172.16.112.194";"6";60
"432";"Mar  8, 1999 14:01:45.087158000 CET";"207.25.71.141";"172.16.112.194";"6";676
"433";"Mar  8, 1999 14:01:45.090455000 CET";"207.25.71.141";"172.16.112.194";"6";60
"434";"Mar  8, 1999 14:01:45.090610000 CET";"172.16.112.194";"207.25.71.141";"6";60
"435";"Mar  8, 1999 14:01:45.091371000 CET";"172.16.112.194";"207.25.71.141";"6";60
"436";"Mar  8, 1999 14:01:45.093867000 CET";"172.16.112.194";"207.25.71.141";"6";60
"437";"Mar  8, 1999 14:01:45.095779000 CET";"207.25.71.141";"172.16.112.194";"6";60
"438";"Mar  8, 1999 14:01:45.097948000 CET";"207.25.71.141";"172.16.112.194";"6";60
"439";"Mar  8, 1999 14:01:45.098086000 CET";"172.16.112.194";"207.25.71.141";"6";60
"440";"Mar  8, 1999 14:01:45.098560000 CET";"172.16.112.194";"207.25.71.141";"6";337
"441";"Mar  8, 1999 14:01:45.121738000 CET";"207.25.71.141";"172.16.112.194";"6";60
"442";"Mar  8, 1999 14:01:45.143771000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"443";"Mar  8, 1999 14:01:45.144999000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"444";"Mar  8, 1999 14:01:45.153432000 CET";"172.16.112.194";"207.25.71.141";"6";60
"445";"Mar  8, 1999 14:01:45.159881000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"446";"Mar  8, 1999 14:01:45.161121000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"447";"Mar  8, 1999 14:01:45.161586000 CET";"207.25.71.141";"172.16.112.194";"6";570
"448";"Mar  8, 1999 14:01:45.163424000 CET";"172.16.112.194";"207.25.71.141";"6";60
"449";"Mar  8, 1999 14:01:45.167341000 CET";"207.25.71.141";"172.16.112.194";"6";60
"450";"Mar  8, 1999 14:01:45.167481000 CET";"172.16.112.194";"207.25.71.141";"6";60
"451";"Mar  8, 1999 14:01:45.168368000 CET";"172.16.112.194";"207.25.71.141";"6";60
"452";"Mar  8, 1999 14:01:45.170986000 CET";"172.16.112.194";"207.25.71.141";"6";60
"453";"Mar  8, 1999 14:01:45.172474000 CET";"207.25.71.141";"172.16.112.194";"6";60
"454";"Mar  8, 1999 14:01:45.174659000 CET";"207.25.71.141";"172.16.112.194";"6";60
"455";"Mar  8, 1999 14:01:45.174802000 CET";"172.16.112.194";"207.25.71.141";"6";60
"456";"Mar  8, 1999 14:01:45.175295000 CET";"172.16.112.194";"207.25.71.141";"6";344
"457";"Mar  8, 1999 14:01:45.191720000 CET";"207.25.71.141";"172.16.112.194";"6";60
"458";"Mar  8, 1999 14:01:45.222149000 CET";"207.25.71.141";"172.16.112.194";"6";984
"459";"Mar  8, 1999 14:01:45.224977000 CET";"207.25.71.141";"172.16.112.194";"6";60
"460";"Mar  8, 1999 14:01:45.225131000 CET";"172.16.112.194";"207.25.71.141";"6";60
"461";"Mar  8, 1999 14:01:45.226082000 CET";"172.16.112.194";"207.25.71.141";"6";60
"462";"Mar  8, 1999 14:01:45.228670000 CET";"172.16.112.194";"207.25.71.141";"6";60
"463";"Mar  8, 1999 14:01:45.230279000 CET";"207.25.71.141";"172.16.112.194";"6";60
"464";"Mar  8, 1999 14:01:45.232459000 CET";"207.25.71.141";"172.16.112.194";"6";60
"465";"Mar  8, 1999 14:01:45.232598000 CET";"172.16.112.194";"207.25.71.141";"6";60
"466";"Mar  8, 1999 14:01:45.233058000 CET";"172.16.112.194";"207.25.71.141";"6";330
"467";"Mar  8, 1999 14:01:45.251693000 CET";"207.25.71.141";"172.16.112.194";"6";60
"468";"Mar  8, 1999 14:01:45.286095000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"469";"Mar  8, 1999 14:01:45.289787000 CET";"207.25.71.141";"172.16.112.194";"6";1137
"470";"Mar  8, 1999 14:01:45.289845000 CET";"207.25.71.141";"172.16.112.194";"6";60
"471";"Mar  8, 1999 14:01:45.290006000 CET";"172.16.112.194";"207.25.71.141";"6";60
"472";"Mar  8, 1999 14:01:45.291424000 CET";"172.16.112.194";"207.25.71.141";"6";60
"473";"Mar  8, 1999 14:01:45.294190000 CET";"172.16.112.194";"207.25.71.141";"6";60
"474";"Mar  8, 1999 14:01:45.295181000 CET";"207.25.71.141";"172.16.112.194";"6";60
"475";"Mar  8, 1999 14:01:45.297338000 CET";"207.25.71.141";"172.16.112.194";"6";60
"476";"Mar  8, 1999 14:01:45.297477000 CET";"172.16.112.194";"207.25.71.141";"6";60
"477";"Mar  8, 1999 14:01:45.297952000 CET";"172.16.112.194";"207.25.71.141";"6";341
"478";"Mar  8, 1999 14:01:45.321700000 CET";"207.25.71.141";"172.16.112.194";"6";60
"479";"Mar  8, 1999 14:01:45.335807000 CET";"207.25.71.141";"172.16.112.194";"6";1053
"480";"Mar  8, 1999 14:01:45.338142000 CET";"207.25.71.141";"172.16.112.194";"6";60
"481";"Mar  8, 1999 14:01:45.338299000 CET";"172.16.112.194";"207.25.71.141";"6";60
"482";"Mar  8, 1999 14:01:45.339428000 CET";"172.16.112.194";"207.25.71.141";"6";60
"483";"Mar  8, 1999 14:01:45.342236000 CET";"172.16.112.194";"207.25.71.141";"6";60
"484";"Mar  8, 1999 14:01:45.343448000 CET";"207.25.71.141";"172.16.112.194";"6";60
"485";"Mar  8, 1999 14:01:45.345622000 CET";"207.25.71.141";"172.16.112.194";"6";60
"486";"Mar  8, 1999 14:01:45.345762000 CET";"172.16.112.194";"207.25.71.141";"6";60
"487";"Mar  8, 1999 14:01:45.346234000 CET";"172.16.112.194";"207.25.71.141";"6";338
"488";"Mar  8, 1999 14:01:45.361665000 CET";"207.25.71.141";"172.16.112.194";"6";60
"489";"Mar  8, 1999 14:01:45.395788000 CET";"207.25.71.141";"172.16.112.194";"6";713
"490";"Mar  8, 1999 14:01:45.398732000 CET";"207.25.71.141";"172.16.112.194";"6";60
"491";"Mar  8, 1999 14:01:45.398886000 CET";"172.16.112.194";"207.25.71.141";"6";60
"492";"Mar  8, 1999 14:01:45.400112000 CET";"172.16.112.194";"207.25.71.141";"6";60
"493";"Mar  8, 1999 14:01:45.403118000 CET";"172.16.112.194";"207.25.71.141";"6";60
"494";"Mar  8, 1999 14:01:45.404036000 CET";"207.25.71.141";"172.16.112.194";"6";60
"495";"Mar  8, 1999 14:01:45.406218000 CET";"207.25.71.141";"172.16.112.194";"6";60
"496";"Mar  8, 1999 14:01:45.406359000 CET";"172.16.112.194";"207.25.71.141";"6";60
"497";"Mar  8, 1999 14:01:45.406829000 CET";"172.16.112.194";"207.25.71.141";"6";341
"498";"Mar  8, 1999 14:01:45.421655000 CET";"207.25.71.141";"172.16.112.194";"6";60
"499";"Mar  8, 1999 14:01:45.449248000 CET";"207.25.71.141";"172.16.112.194";"6";1078
"500";"Mar  8, 1999 14:01:45.453020000 CET";"207.25.71.141";"172.16.112.194";"6";886
"501";"Mar  8, 1999 14:01:45.453076000 CET";"207.25.71.141";"172.16.112.194";"6";60
"502";"Mar  8, 1999 14:01:45.453226000 CET";"172.16.112.194";"207.25.71.141";"6";60
"503";"Mar  8, 1999 14:01:45.454886000 CET";"172.16.112.194";"207.25.71.141";"6";60
"504";"Mar  8, 1999 14:01:45.457990000 CET";"172.16.112.194";"207.25.71.141";"6";60
"505";"Mar  8, 1999 14:01:45.458468000 CET";"207.25.71.141";"172.16.112.194";"6";60
"506";"Mar  8, 1999 14:01:45.462808000 CET";"207.25.71.141";"172.16.112.194";"6";60
"507";"Mar  8, 1999 14:01:45.462949000 CET";"172.16.112.194";"207.25.71.141";"6";60
"508";"Mar  8, 1999 14:01:45.463436000 CET";"172.16.112.194";"207.25.71.141";"6";345
"509";"Mar  8, 1999 14:01:45.481636000 CET";"207.25.71.141";"172.16.112.194";"6";60
"510";"Mar  8, 1999 14:01:45.508129000 CET";"207.25.71.141";"172.16.112.194";"6";1078
"511";"Mar  8, 1999 14:01:45.511556000 CET";"207.25.71.141";"172.16.112.194";"6";688
"512";"Mar  8, 1999 14:01:45.511627000 CET";"207.25.71.141";"172.16.112.194";"6";60
"513";"Mar  8, 1999 14:01:45.511766000 CET";"172.16.112.194";"207.25.71.141";"6";60
"514";"Mar  8, 1999 14:01:45.513415000 CET";"172.16.112.194";"207.25.71.141";"6";60
"515";"Mar  8, 1999 14:01:45.516580000 CET";"172.16.112.194";"207.25.71.141";"6";60
"516";"Mar  8, 1999 14:01:45.517103000 CET";"207.25.71.141";"172.16.112.194";"6";60
"517";"Mar  8, 1999 14:01:45.521320000 CET";"207.25.71.141";"172.16.112.194";"6";60
"518";"Mar  8, 1999 14:01:45.521462000 CET";"172.16.112.194";"207.25.71.141";"6";60
"519";"Mar  8, 1999 14:01:45.521930000 CET";"172.16.112.194";"207.25.71.141";"6";338
"520";"Mar  8, 1999 14:01:45.541624000 CET";"207.25.71.141";"172.16.112.194";"6";60
"521";"Mar  8, 1999 14:01:45.572660000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"522";"Mar  8, 1999 14:01:45.573886000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"523";"Mar  8, 1999 14:01:45.583353000 CET";"172.16.112.194";"207.25.71.141";"6";60
"524";"Mar  8, 1999 14:01:45.589894000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"525";"Mar  8, 1999 14:01:45.591126000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"526";"Mar  8, 1999 14:01:45.591310000 CET";"207.25.71.141";"172.16.112.194";"6";203
"527";"Mar  8, 1999 14:01:45.593337000 CET";"172.16.112.194";"207.25.71.141";"6";60
"528";"Mar  8, 1999 14:01:45.597262000 CET";"207.25.71.141";"172.16.112.194";"6";60
"529";"Mar  8, 1999 14:01:45.597406000 CET";"172.16.112.194";"207.25.71.141";"6";60
"530";"Mar  8, 1999 14:01:45.598983000 CET";"172.16.112.194";"207.25.71.141";"6";60
"531";"Mar  8, 1999 14:01:45.602265000 CET";"172.16.112.194";"207.25.71.141";"6";60
"532";"Mar  8, 1999 14:01:45.602369000 CET";"207.25.71.141";"172.16.112.194";"6";60
"533";"Mar  8, 1999 14:01:45.606839000 CET";"207.25.71.141";"172.16.112.194";"6";60
"534";"Mar  8, 1999 14:01:45.606982000 CET";"172.16.112.194";"207.25.71.141";"6";60
"535";"Mar  8, 1999 14:01:45.607461000 CET";"172.16.112.194";"207.25.71.141";"6";345
"536";"Mar  8, 1999 14:01:45.621599000 CET";"207.25.71.141";"172.16.112.194";"6";60
"537";"Mar  8, 1999 14:01:45.671097000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"538";"Mar  8, 1999 14:01:45.672328000 CET";"207.25.71.141";"172.16.112.194";"6";1514
"539";"Mar  8, 1999 14:01:45.673333000 CET";"172.16.112.194";"207.25.71.141";"6";60
